date,model,per_category_iou,daily_mean_iou,daily_tornadobench,daily_weight,is_false_alarm,is_hard_hallucination,max_risk_status,daily_weighted_hallucination_loss,gt_overall_centroid_x,gt_overall_centroid_y,pred_overall_centroid_x,pred_overall_centroid_y,overall_centroid_distance,gt_hr_centroid_x,gt_hr_centroid_y,pred_hr_centroid_x,pred_hr_centroid_y,hr_centroid_distance,gt_had_actual_risk
20250401,openai_gpt-4.1_soundings_0,"{'2%': 0.09038366900946603, '5%': 0.02727215555318649, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9357965784056366}",0.6316815503710361,0.03921860818755084,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,39881.3766965904,967328.5860154616,412368.6986540508,-96361.35913944752,1282242.2746545218,166753.80095844684,952953.251606075,421498.3370946334,True
20250401,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8369321492877636}",0.47961651866097044,0.0,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,60074.61798986678,1406782.7198392139,203367.4484296089,-96361.35913944752,1282242.2746545218,43476.14455051125,1286129.220881682,139891.51435741936,True
20250401,openai_o3,"{'2%': 0.0, '5%': 0.018925463281314586, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9309421968961169}",0.618733457522179,0.006308487760438196,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,315887.040049221,919400.6984081703,616171.564128687,-96361.35913944752,1282242.2746545218,276608.5176426308,967429.648936102,488071.22256753116,True
20250401,openai_o3_soundings_0,"{'2%': 0.03989645500416353, '5%': 0.019741527124499895, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9027375761853894}",0.6202969447892566,0.01987932737622114,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,52995.47674779866,1215129.7541211867,224784.85497489473,-96361.35913944752,1282242.2746545218,42774.27453678858,1196222.4466056295,163579.14101757828,True
20250401,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.06888369640403257, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9841925709773496}",0.6316345334226727,0.02296123213467752,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,-301219.54115578096,1419172.228838699,185446.29208011625,-96361.35913944752,1282242.2746545218,-396256.4839546576,1339928.6611609315,305392.8700479062,True
20250401,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.040706589056606034, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9359636082941115}",0.6220837746688397,0.013568863018868678,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,294811.3724274268,849851.7122892741,651771.6802145995,-96361.35913944752,1282242.2746545218,185663.93315917294,781548.7211266723,574658.4203163369,True
20250401,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.14968445189225452, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9685925317588655}",0.6397846229563899,0.049894817297418174,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,-88295.1149193651,1692833.812031613,353758.40008623974,-96361.35913944752,1282242.2746545218,-88538.316717086,1659862.7240979245,377701.4744882253,True
20250401,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9895652215468577}",0.7486956526933572,0.0,5,False,False,under,0.0,-132654.06424094728,1341867.5896587735,,,,-96361.35913944752,1282242.2746545218,,,,True
20250401,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9504053000872968}",0.7438006625109121,0.0,5,False,True,match,5.0,-132654.06424094728,1341867.5896587735,632008.1448281723,795669.8148819316,939702.2417498212,-96361.35913944752,1282242.2746545218,650225.5746181299,738661.6195462586,923510.681186455,True
20250401,openai_gpt-4.1,"{'2%': 0.06399830509739801, '5%': 0.022302545301358088, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9760386592584993}",0.632792438707157,0.0287669501329187,5,False,False,over,0.0,-132654.06424094728,1341867.5896587735,46439.2683969784,1042538.8390368915,348815.31323067733,-96361.35913944752,1282242.2746545218,206874.6535529294,924753.9471865905,468774.98191498045,True
20250402,SPC,"{'2%': 0.10995915968311028, '5%': 0.2519707808961129, '10%': 0.1946878187673106, '15%': 0.3051080349852008, '30%': 0.3113148765017131, '45%': 1.0, '60%': 1.0, '0%': 0.956468086474475}",0.5161885946634903,0.23460813416668955,30,False,False,match,0.0,540047.5580872159,1442009.3291534379,571003.5516498984,1500280.5193450174,65983.3702064094,546302.1105220227,1384510.8477773252,501658.7457223112,1273749.7025568867,119419.68560996625,True
20250402,openai_gpt-4.1_soundings_0,"{'2%': 0.1197514117259725, '5%': 0.1021564678771663, '10%': 0.03969142627675414, '15%': 0.01383736092957642, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9479719595781662}",0.40292607829845445,0.05508733336189388,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,452665.78026674874,1094082.4132723317,358732.09208210494,546302.1105220227,1384510.8477773252,579534.053097271,1059670.0453489926,326536.2291226008,True
20250402,anthropic_claude-3.7-sonnet,"{'2%': 0.08647806256904707, '5%': 0.06396502560394841, '10%': 0.05577549669893678, '15%': 0.1401739691062504, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.920800171796237}",0.40839909072180247,0.06927851079563654,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,523608.4627405783,1082530.0723157045,359854.94293176645,546302.1105220227,1384510.8477773252,605457.5018754101,1145683.426347044,246044.50319649396,True
20250402,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.07210358051520839, '10%': 0.04863278532386461, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9452715732681932}",0.3832509923884083,0.0241472731678146,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,379736.83064440376,1129372.6399052797,351342.03960996895,546302.1105220227,1384510.8477773252,409592.00988125266,1123560.5844742334,294592.415949838,True
20250402,openai_o3,"{'2%': 0.0, '5%': 0.125257901926353, '10%': 0.07970115723394718, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.93704248588026}",0.39275019313007004,0.040991811832060035,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,427424.92063412396,1089764.8481246233,369810.80687582603,546302.1105220227,1384510.8477773252,425502.05549687456,965342.2611761023,436228.1023585547,True
20250402,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.038720526636948374, '5%': 0.04382587114611904, '10%': 0.1444248660748699, '15%': 0.19797667721001388, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9054017268258835}",0.4162937084867293,0.08498958821359023,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,849709.0859458991,1411921.6728207835,311119.79830824974,546302.1105220227,1384510.8477773252,816719.3100717901,1454372.1660657453,279295.65983977384,True
20250402,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.025807713771214196, '5%': 0.032583146482870286, '10%': 0.08819504486142829, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.8969896610588866}",0.3804469457717999,0.029317181023102556,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,1131070.3228881133,1331608.7246975342,601245.5421681943,546302.1105220227,1384510.8477773252,1019058.6746494907,1386787.6386436066,472762.04659665475,True
20250402,openai_gpt-4.1,"{'2%': 0.10148531714552474, '5%': 0.1648555766088026, '10%': 0.041158890861531454, '15%': 0.050438120905930035, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9401184137469798}",0.4122570399085961,0.07158758110435777,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,243863.78158610023,1261397.359804423,346908.50801701634,546302.1105220227,1384510.8477773252,332359.9110890042,1097642.3650918233,357861.4131986286,True
20250402,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.04296002241989295, '5%': 0.06253893598315163, '10%': 0.034467461299991314, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.8974854688941106}",0.3796814860746433,0.027993283940607176,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,647169.4493124416,898956.7147790375,553517.1556135729,546302.1105220227,1384510.8477773252,441408.4027074726,797678.945145083,596132.8475147646,True
20250402,openai_o4-mini-high_soundings_0,"{'2%': 0.13201847056357705, '5%': 0.04123895731448836, '10%': 0.0, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.944336952353639}",0.38969929752896304,0.03465148557561308,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,708118.7041641474,1676759.7291199698,288713.80366733414,546302.1105220227,1384510.8477773252,609051.2000665863,1877692.3382079666,497157.35008351284,True
20250402,deepseek_deepseek-r1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9277736349965723}",0.36597170437457155,0.0,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,,,,546302.1105220227,1384510.8477773252,,,,True
20250402,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.08052228325648472, '5%': 0.0249159259465164, '10%': 0.05646314837404902, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.904237730040234}",0.3832673859521605,0.03238027151541003,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,758969.6660069902,943295.0827580019,544649.2347316802,546302.1105220227,1384510.8477773252,631294.205043698,994053.2707015186,399600.77030342526,True
20250402,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0062464131260475475, '5%': 0.001892933321978271, '10%': 0.028819222725699173, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.8481516078041212}",0.3606387721222308,0.007391713834744998,30,False,False,under,0.0,540047.5580872159,1442009.3291534379,1093276.1357698462,922855.1540332917,758671.8109363399,546302.1105220227,1384510.8477773252,505956.7348600523,778873.4542376454,606979.7375455317,True
20250403,SPC,"{'2%': 0.06975586524658518, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9675950201376685}",0.6296688606730317,0.02325195508219506,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,710995.4650215114,1241072.9136024176,7830.789288048223,718086.5717651118,1237750.6453976098,254321.08662633962,1026563.5754594464,509586.5026814068,True
20250403,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8126516370825045}",0.6015814546353131,0.0,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,439058.7245723559,979535.126824418,380173.3730037472,718086.5717651118,1237750.6453976098,340707.32648176607,955551.27735031,471223.4906038991,True
20250403,openai_o3_soundings_0,"{'2%': 0.010049617546672773, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8088639250684514}",0.4773641928268905,0.0025124043866681933,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,638001.2063671454,979481.0721597022,270401.2540862499,718086.5717651118,1237750.6453976098,404410.3450530631,759154.9668431275,572229.4983093181,True
20250403,openai_gpt-4.1_soundings_0,"{'2%': 0.07317013218075091, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9343884751680681}",0.6259448259186025,0.024390044060250304,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,591685.1387623671,782852.5324353478,472133.0484532662,718086.5717651118,1237750.6453976098,640252.5291903489,675377.3490721949,567733.9716834311,True
20250403,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9196515786203865}",0.4899564473275483,0.0,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,572223.9238538264,1093633.4715101835,205050.41298419828,718086.5717651118,1237750.6453976098,407132.31461463065,1067638.2719366362,354444.31106244784,True
20250403,openai_o4-mini-high,"{'2%': 0.0760055892505535, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9302403965371601}",0.6257807482234642,0.02533519641685117,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,751575.0036515018,941175.1037307855,298460.26031145186,718086.5717651118,1237750.6453976098,752633.8781406452,923251.5390550252,316390.9042120037,True
20250403,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9458575224855372}",0.7432321903106922,0.0,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,886433.4464850571,1292506.0405685666,177027.74790495593,718086.5717651118,1237750.6453976098,862032.9066354686,1312222.2008531142,162069.61434695643,True
20250403,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.883137635431535}",0.4853922044289419,0.0,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,475467.0614933803,1082693.842520344,287935.47694407863,718086.5717651118,1237750.6453976098,529630.782893646,1027871.7683503315,282072.20244078117,True
20250403,openai_gpt-4.1,"{'2%': 0.09038775758029038, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9494426418705141}",0.6299787999313505,0.03012925252676346,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,292293.9034157861,973382.0059929183,501188.76076856174,718086.5717651118,1237750.6453976098,406408.3393306908,1025091.4919592792,377315.8307234834,True
20250403,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.008517189456340618, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8946849481490854}",0.48790026720067825,0.0021292973640851544,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,300104.1691771224,938956.1718061541,513797.0672571255,718086.5717651118,1237750.6453976098,278881.870117175,856035.4990426665,581899.6673881408,True
20250403,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9402157443512024}",0.6175269680439003,0.0,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,771954.0618026769,1094252.9216168823,153275.25310107024,718086.5717651118,1237750.6453976098,733561.997656235,1115225.5899933907,123498.49395162115,True
20250403,openai_o4-mini-high_soundings_0,"{'2%': 0.07495915103199972, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9556288997851169}",0.7538235063521396,0.03747957551599986,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,613002.1145568462,1155129.008980968,133675.27052869406,718086.5717651118,1237750.6453976098,510596.44354913005,1129452.3243625725,234052.7283457566,True
20250403,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9929740450248186}",0.8741217556281023,0.0,2,False,False,under,0.0,718086.5717651118,1237750.6453976098,,,,718086.5717651118,1237750.6453976098,,,,True
20250403,google_gemini-2.5-flash-preview:thinking,"{'2%': 0.15060521891013254, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9730784133774547}",0.6404604540359484,0.050201739636710846,2,False,False,over,0.0,718086.5717651118,1237750.6453976098,468869.02424458903,902664.0955725581,417603.139195338,718086.5717651118,1237750.6453976098,472934.20742064354,845440.7119673732,462608.65276356385,True
20250404,SPC,"{'2%': 0.07479649797665398, '5%': 0.14697297039034754, '10%': 0.1726864289239223, '15%': 0.12410061051445039, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9828759788351774}",0.5626790608300689,0.12963912695134355,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,311178.467715505,1136335.9226891438,206905.48549218904,-831.8396739135369,894639.8885869561,192325.7961254912,1110032.1647170337,289315.9257353648,True
20250404,openai_gpt-4.1,"{'2%': 0.10989616015420436, '5%': 0.0813019685688153, '10%': 0.09621561501549947, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9819536029510626}",0.5336709183361977,0.07185343593462978,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,256273.93562221294,1044681.3254377,118161.97747942255,-831.8396739135369,894639.8885869561,246607.83957642547,1051253.7757675955,292838.359040172,True
20250404,deepseek_deepseek-r1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.975141909701691}",0.4968927387127114,0.0,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,,,,-831.8396739135369,894639.8885869561,,,,True
20250404,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.20452487351961743, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9490992226394883}",0.5192030120198883,0.05113121837990436,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,660024.3238902335,991476.2893043307,519712.67156216427,-831.8396739135369,894639.8885869561,632689.0273325881,966061.4973013906,637534.1050673503,True
20250404,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.20683504547701329, '5%': 0.024861420347667404, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9481984954504261}",0.5224868701593883,0.05792411645617017,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,540125.7773892974,860256.2054980365,429376.9120551947,-831.8396739135369,894639.8885869561,292415.2823752181,686914.2284173825,359365.86438194645,True
20250404,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.023758644183261027, '5%': 0.04919067856654031, '10%': 0.059385129704659194, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8754661497483228}",0.5009750752753479,0.033083613113615136,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,359668.5847926392,861619.1394960465,269178.17658233916,-831.8396739135369,894639.8885869561,314336.3981640584,718948.111607964,360830.456918382,True
20250404,openai_o3,"{'2%': 0.1324770534244401, '5%': 0.00929244878735504, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9360929929153443}",0.5097328118908924,0.03544237555294879,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,606272.0265276975,1020869.9479978426,465256.33032929484,-831.8396739135369,894639.8885869561,514033.80985444016,857922.84180707,516173.2059962914,True
20250404,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.055701861899775926, '15%': 0.05805064960584843, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8965538713229823}",0.5012882978535758,0.028438127876406087,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,263018.2407195814,905152.3168673556,166609.92782001203,-831.8396739135369,894639.8885869561,279388.68209306337,906255.1804286543,280461.14851067093,True
20250404,anthropic_claude-3.7-sonnet,"{'2%': 0.10721837195940206, '5%': 0.03148978228389582, '10%': 0.04054651909239046, '15%': 0.022358118820717553, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9234190020962942}",0.5156289742815875,0.050403198039101475,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,475850.4925824622,818318.8002813993,390169.7525637158,-831.8396739135369,894639.8885869561,341593.7564734032,776408.2645694608,362262.3439092996,True
20250404,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.03398608240119478, '10%': 0.06760941830126391, '15%': 0.0794045008790258, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9398774878879567}",0.5151096861836801,0.04525000039537112,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,-52521.81541856193,735298.1046909357,343120.6834506951,-831.8396739135369,894639.8885869561,-58401.42717669298,778211.4564212105,129883.9375050425,True
20250404,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.009228051564434988, '5%': 0.039739732105980925, '10%': 0.06465778680557525, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8529236610267787}",0.49581865393784624,0.028406392618997793,15,False,False,match,0.0,141021.1225558658,1018622.8910614525,450563.47231279657,1219569.845058697,369047.6183554269,-831.8396739135369,894639.8885869561,195629.83208715633,1145176.404854886,318379.8587455323,True
20250404,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0642171312931732, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9174456030100772}",0.49770784178790634,0.0160542828232933,15,False,False,under,0.0,141021.1225558658,1018622.8910614525,1086146.6265125552,1199877.3946958974,962348.9041491942,-831.8396739135369,894639.8885869561,1000591.5100925635,1161790.5153382325,1036444.9733734597,True
20250405,SPC,"{'2%': 0.02162217838652782, '5%': 0.1528428650903515, '10%': 0.03903339516012825, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9616743744902664}",0.6468966016409092,0.07116614621233586,10,False,False,match,0.0,602093.9641082627,961516.1238232201,557627.6758879274,1045106.8241697642,94681.86717909425,544377.7090971585,825293.6841200729,329166.64295155474,895331.6822062172,226320.8434224347,True
20250405,openai_gpt-4.1,"{'2%': 0.020361014428320237, '5%': 0.11017777004827764, '10%': 0.22728311344396948, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9759815685310763}",0.6667254333064555,0.11927396597352247,10,False,False,match,0.0,602093.9641082627,961516.1238232201,316720.9893673167,880019.3937964777,296781.8251132443,544377.7090971585,825293.6841200729,390480.07031655684,760032.1210207505,167163.25804557468,True
20250405,deepseek_deepseek-r1,"{'2%': 0.0, '5%': 0.0027205501881359447, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9569445985102255}",0.6199581435872952,0.0009068500627119816,10,False,False,match,0.0,602093.9641082627,961516.1238232201,146791.788396584,1196206.6350856286,512230.1311758212,544377.7090971585,825293.6841200729,185664.55600644482,1154472.1380452106,486860.94598850893,True
20250405,openai_o4-mini-high_soundings_0,"{'2%': 0.10045093320764613, '5%': 0.04650718970624882, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9339558462283204}",0.6351142461427769,0.04898604097129832,10,False,False,under,0.0,602093.9641082627,961516.1238232201,286473.1658425504,719151.9953118876,397940.7733406357,544377.7090971585,825293.6841200729,265768.49765045143,562650.6655615319,382889.60275841656,True
20250405,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9722126791052812}",0.6215265848881601,0.0,10,False,False,under,0.0,602093.9641082627,961516.1238232201,,,,544377.7090971585,825293.6841200729,,,,True
20250405,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.12200933946223316, '5%': 0.16236284243274854, '10%': 0.18339743292341446, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9502655049647026}",0.6772543899728873,0.1559232049394654,10,False,False,match,0.0,602093.9641082627,961516.1238232201,474768.62577110797,805109.9654547346,201679.51844016954,544377.7090971585,825293.6841200729,392659.21848548047,727650.6989676245,180423.53766337445,True
20250405,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.08836655609991659, '5%': 0.1140032585228479, '10%': 0.06655845930961996, '15%': 0.0, '30%': 0.0, '45%': 1.0, '60%': 1.0, '0%': 0.9599762439121693}",0.40361306473056924,0.053785654786476886,10,False,False,over,0.0,602093.9641082627,961516.1238232201,496331.24711917114,758764.9316773982,228678.37287655057,544377.7090971585,825293.6841200729,528506.2045062793,778971.0190696976,48966.25322962293,True
20250405,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.04252589674666118, '5%': 0.08874724097078984, '10%': 0.32817761801988254, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8206157701224663}",0.660008315732475,0.15315025191244452,10,False,False,match,0.0,602093.9641082627,961516.1238232201,944960.6147965988,1322692.454877434,498001.8898237442,544377.7090971585,825293.6841200729,623799.1651156336,865049.2470135115,88815.94708760771,True
20250405,anthropic_claude-3.7-sonnet,"{'2%': 0.057850224780673844, '5%': 0.09256417423580127, '10%': 0.04372696978749188, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9590431447081464}",0.6441480641890142,0.06471378960132233,10,False,False,match,0.0,602093.9641082627,961516.1238232201,404382.3312981199,656116.7453843608,363811.31112060597,544377.7090971585,825293.6841200729,303637.01252771803,664041.0878943452,289755.90205253277,True
20250405,openai_gpt-4.1_soundings_0,"{'2%': 0.0720521494602401, '5%': 0.1770748867335665, '10%': 0.0663974458461501, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9744021622196873}",0.6612408305324555,0.10517482734665223,10,False,False,match,0.0,602093.9641082627,961516.1238232201,311216.913573764,896790.5069192327,297991.38244461204,544377.7090971585,825293.6841200729,439532.0388349166,988604.2581117223,194069.46733121303,True
20250405,openai_o3_soundings_0,"{'2%': 0.011746013634041394, '5%': 0.08678394500545121, '10%': 0.06576479695062833, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8049830912776952}",0.621159730858477,0.054764918530040306,10,False,False,match,0.0,602093.9641082627,961516.1238232201,369968.7603476806,1065955.622214654,254538.2467236428,544377.7090971585,825293.6841200729,250284.88903211802,883596.2377470465,299816.2346725648,True
20250405,openai_o3,"{'2%': 0.0, '5%': 0.1575076423522147, '10%': 0.030473580441073067, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9512945604057339}",0.6424094728998777,0.06266040759776259,10,False,False,match,0.0,602093.9641082627,961516.1238232201,288070.7853649698,825604.709174235,342173.157070993,544377.7090971585,825293.6841200729,181996.38474036468,767001.013842469,367039.8611195755,True
20250405,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.04768183081979056, '5%': 0.05325154793647616, '10%': 0.005016580696938877, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9097460336660056}",0.5019619991399014,0.0264874898633014,10,False,False,over,0.0,602093.9641082627,961516.1238232201,614462.8970849697,1199254.4982619698,238059.9193139437,544377.7090971585,825293.6841200729,644998.7542609392,1297065.3722987564,482382.7531087908,True
